date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:21	125304/125304	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/index.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/index.html	(from )
11:40:21	2560/2560	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Aug%202017%2010:12:29%20GMT	http://radixtouch.in/robots.txt		(from )
11:40:22	13718/13718	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/simple-line-icons.min.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/simple-line-icons/simple-line-icons.min.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:23	31002/31002	---M--	200	added ('OK')	text/css	date:Thu,%2008%20Mar%202018%2023:31:54%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/font-awesome/css/font-awesome.min.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/font-awesome/css/font-awesome.min.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:24	1185/1185	---M--	200	added ('OK')	text/css	date:Thu,%2008%20Mar%202018%2023:31:54%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fonts/material-design-icons/material-icon.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fonts/material-design-icons/material-icon.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:25	144883/144883	---M--	200	added ('OK')	text/css	date:Thu,%2022%20Mar%202018%2023:59:46%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap/css/bootstrap.min.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/bootstrap/css/bootstrap.min.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:27	15522/15522	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/summernote/summernote.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:30	141302/141302	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/plugins/material/material.min.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/plugins/material/material.min.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:30	3247/3247	---M--	200	added ('OK')	text/css	date:Thu,%2001%20Feb%202018%2022:35:40%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/material_style.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/css/material_style.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:30	11346/11346	---M--	200	added ('OK')	text/css	date:Sat,%2020%20Jan%202018%2016:32:06%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/pages/inbox.min.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/css/pages/inbox.min.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:36	206506/206506	---M--	200	added ('OK')	text/css	date:Thu,%2022%20Mar%202018%2023:37:36%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/theme/hover/theme_style.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/css/theme/hover/theme_style.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:36	30425/30425	---M--	200	added ('OK')	text/css	date:Sat,%2020%20Jan%202018%2013:20:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/plugins.min.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/css/plugins.min.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:37	17925/17925	---M--	200	added ('OK')	text/css	date:Tue,%2023%20Jan%202018%2023:14:12%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/theme/hover/style.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/css/theme/hover/style.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:38	38329/38329	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jan%202018%2021:33:22%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/responsive.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/css/responsive.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:39	66263/66263	---M--	200	added ('OK')	text/css	date:Sat,%2020%20Jan%202018%2014:14:12%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/css/theme/hover/theme-color.css	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/css/theme/hover/theme-color.css	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:41	545/545	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/flags/gb.png	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/flags/gb.png	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:42	545/545	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/flags/de.png	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/flags/de.png	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:43	446/446	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/flags/ua.png	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/flags/ua.png	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:44	469/469	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/flags/es.png	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/flags/es.png	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:45	420/420	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/flags/ru.png	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/flags/ru.png	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:47	38225/38225	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof2.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof2.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:51	38153/38153	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof3.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof3.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:54	36174/36174	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof1.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof1.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:57	111200/111200	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/user_profile.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/user_profile.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:59	2015/2015	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2008:48:20%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/lock_screen.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/lock_screen.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:59	28807/28807	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/dp.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/dp.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:40:59	54559/54559	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof8.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof8.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:00	3092/3092	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2008:48:20%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/login.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/login.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:00	56632/56632	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Dec%202017%2023:37:14%20GMT	http://radixtouch.in/templates/admin/smart/source/assets/img/prof/prof5.jpg	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/assets/img/prof/prof5.jpg	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:03	130803/130803	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/dashboard2.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/dashboard2.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:05	110263/110263	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/dashboard3.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/dashboard3.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:06	90864/90864	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/event.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/event.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:07	125887/125887	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/all_professors.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/all_professors.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:09	98045/98045	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_professor.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_professor.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:10	102042/102042	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_professor_bootstrap.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_professor_bootstrap.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:11	98235/98235	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/edit_professor.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/edit_professor.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:13	116916/116916	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/professor_profile.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/professor_profile.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:15	128166/128166	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/all_students.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/all_students.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:17	98173/98173	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_student.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_student.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:18	101465/101465	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_student_bootstrap.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_student_bootstrap.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:19	98431/98431	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/edit_student.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/edit_student.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:22	114687/114687	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/student_profile.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/student_profile.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:23	103483/103483	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/all_courses.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/all_courses.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:24	95911/95911	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_course.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_course.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:26	98496/98496	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_course_bootstrap.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_course_bootstrap.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:26	96078/96078	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/edit_course.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/edit_course.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:30	97891/97891	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/course_details.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/course_details.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:32	97045/97045	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/all_assets.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/all_assets.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:33	97731/97731	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_library.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_library.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:38	97895/97895	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/edit_library.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/edit_library.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:40	103417/103417	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/all_department.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/all_department.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:42	92787/92787	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_department.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_department.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:42	97743/97743	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_library_bootstrap.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_library_bootstrap.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:44	94670/94670	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_department_bootstrap.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_department_bootstrap.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:45	92895/92895	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/edit_department.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/edit_department.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:48	125947/125947	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/all_staffs.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/all_staffs.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:49	98029/98029	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_staff.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_staff.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:52	98233/98233	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/edit_staff.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/edit_staff.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:52	101931/101931	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_staff_bootstrap.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_staff_bootstrap.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:53	116830/116830	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/staff_profile.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/staff_profile.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:56	98647/98647	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/all_holidays.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/all_holidays.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:56	93300/93300	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_holiday.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_holiday.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:41:57	95586/95586	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_holiday_bootstrap.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_holiday_bootstrap.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:00	93412/93412	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/edit_holiday.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/edit_holiday.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:08	142910/142910	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/email_inbox.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/email_inbox.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:08	102514/102514	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/email_view.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/email_view.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:09	100207/100207	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/email_compose.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/email_compose.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:12	99456/99456	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fees_collection.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fees_collection.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:12	98858/98858	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_fees.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_fees.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:13	101707/101707	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/add_fees_bootstrap.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/add_fees_bootstrap.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:16	93432/93432	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/fees_receipt.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/fees_receipt.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:17	153325/153325	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/widget.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/widget.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:17	128154/128154	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/ui_buttons.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/ui_buttons.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:18	91148/91148	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/holiday_calendar.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/holiday_calendar.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:20	121168/121168	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/ui_tabs_accordions_navs.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/ui_tabs_accordions_navs.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:24	93700/93700	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/notification.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/notification.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:24	108143/108143	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/ui_typography.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/ui_typography.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:28	99349/99349	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/ui_panels.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/ui_panels.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:29	296392/296392	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/ui_icons.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/ui_icons.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:29	98807/98807	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/ui_grid.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/ui_grid.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:32	91123/91123	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:02%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/calendar.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/calendar.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:34	113457/113457	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/ui_tree.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/ui_tree.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
11:42:36	91314/91314	---M--	200	added ('OK')	text/html	date:Fri,%2023%20Mar%202018%2009:26:04%20GMT	http://radixtouch.in/templates/admin/smart/source/hover/ui_carousel.html	D:/template/adminpanelschool/radixtouch.in/templates/admin/smart/source/hover/ui_carousel.html	(from http://radixtouch.in/templates/admin/smart/source/hover/index.html)
